443,157993
444,862041
445,225111
446,9969571
447,9534444
449,7148931
450,16286
451,10552338
453,9938498
455,132900
456,831635
458,18116
459,33
460,2998
461,7613
462,905
464,40866
468,29579
469,10139649
471,9895917
473,9715309
474,7997104
475,6101138
476,8689913
477,7141642
479,9203287
483,145102
484,6496815
485,37553
486,433567
488,6452796
489,17238
490,211099
491,541132
493,7905092
497,3396933
498,18989
499,19000
501,2294328
506,8716
507,1301
510,27485
511,7518289
512,6828896
516,6597651
520,6652906
521,1137635
522,164154
523,83518
524,2429135
528,2054
530,7061
531,7244
532,7495395
533,1111
534,6732019
535,781787
536,2767052
537,6984678
539,27539
540,4264
541,6713575
542,6419887
544,2296567
545,6411961
547,5129
550,77431
551,150731
552,242472
553,24280
554,95420
555,7661
556,6326920
557,54499
561,17780
562,177194
563,3760
564,3757
565,3759
566,3764
567,15769
569,30597
570,393199
572,6065215
573,6150530
574,77427
575,328854
576,4912857
577,28876
578,47212
579,1081413
581,918095
582,33600
583,84699
584,177193
586,48855
588,41804
591,178788
592,3222979
594,815985
597,16690
598,1232
603,5100525
605,540020
607,44735
608,77430
609,2213661
610,9854
611,762806
612,1105956
613,136251
614,11275
615,104342
616,9742
617,78508
618,408147
619,3228917
620,2054761
621,168642
622,256566
623,142296
624,76865
627,3109
628,891224
634,76620
636,1713426
637,472331
638,43944
640,7493
643,514313
646,34497
647,1998185
648,2118114
649,347610
650,243725
651,38315
654,513158
655,424587
656,513173
657,161540
658,302618
659,353479
660,760110
661,513207
662,760111
663,555313
664,263012
665,216443
666,2845024
668,18512
669,15241
670,34
671,18490
673,595069
675,8695
677,11
678,24815
679,24818
680,59715
681,24816
683,10883
684,14497
688,1316
689,77566
691,469571
692,6867
695,361459
697,228560
698,69242
700,10365
702,5548
703,18122
704,119324
706,119322
707,1953
708,10639
710,12467
711,33507
712,156770
713,125404
714,141565
715,368593
716,7082
718,21704
719,52357
721,7526
722,228331
723,760025
724,61329
731,21314
733,8714
734,774088
737,128029
739,960
740,77013
741,37415
742,295
743,7679
744,129549
745,7682
746,19668
747,19675
748,34993
749,32669
750,32682
753,155981
756,1319
757,24128
758,1622
759,18135
760,262963
761,350
762,22328
763,97782
764,42407
767,2623
768,5759
769,151
772,5907
773,12296
774,668
776,823
781,85009
784,18646
785,455373
786,2657
787,6310
789,31646
790,4981
791,12067
792,4865
797,13148
798,18455
799,493
801,37684
802,54812
803,256008
804,98233
807,17214
808,4902
810,11125
817,41716
820,41619
821,5470
822,259028
823,37609
824,38300
825,38296
826,32349
827,13103
828,30119
830,2256
833,32542
834,5358
835,32475
837,18131
839,7624
842,19687
843,19707
844,5720
845,19691
846,19543
847,19494
848,4395
849,7745
853,890
855,2052
856,320
858,4671
859,1898
860,7190
861,5544
862,5107
864,10959
865,10147
866,10148
867,10146
870,8650
871,7672
872,7668
873,452196
874,7667
875,8648
876,7967
877,901
878,771
879,7126
880,3758
882,3876
883,4648
884,2203
886,5559
887,5558
888,4248
890,4099
891,3750
892,2956
893,685
895,2674
896,3559
897,3388
898,662
899,1202
900,3368
901,2748
903,122
904,647
905,2552
906,2493
907,2615
908,2618
909,2612
912,2574
915,2265
916,1067
919,2122
920,816
921,1633
923,874
924,865
927,840
929,830
930,828
932,117
933,112
935,106
936,105
938,6
939,2
940,50
941,5
942,4
943,3
944,1
946,30
947,21
948,12
950,30868
951,6259
958,52528
959,26116430
960,1998880
962,49465
963,2088385
964,12936
965,13481275
966,17333237
968,15881
979,18051084
984,160495
986,2718668
991,377916
992,518848
993,37442
994,16793
995,9460487
996,13496
997,100915
998,113436
999,38447
1000,41865
1001,337113
1002,10210
1003,930
1004,7937843
1005,556602
1006,5171
1007,4667024
1008,32234
1009,10441
1010,1618
1011,12232938
1012,1885
1013,77203
1014,3562
1015,3008
1016,78411
1017,2839
1018,334643
1019,47624
1020,9673436
1021,91249
1022,233722
1023,116494
1024,160629
1025,356321
1026,91248
1027,37741
1028,475339
1029,77767
1030,900065
1031,858719
1032,921651
1033,857448
1034,581409
1035,505304
1036,858513
1037,125507
1038,44186
1039,767680
1040,91253
1041,24178
1042,3474186
1043,402014
1044,452306
1045,7763
1046,9328
1047,47401
1048,6952
1049,8573020
1050,137791
1051,228333
1052,6063187
1053,227443
1054,103902
1055,926908
1056,24096
1057,91760
1058,395233
1059,120253
1060,11101772
1061,227570
1062,381102
1063,87640
1064,627206
1065,2865
1066,3086160
1067,19288043
1068,7727018
1069,17262100
1070,3153910
1071,278210
1072,2187
1074,6948436
1075,8366402
1076,70509
1077,5439
1078,52878
1079,693208
1080,126232
1081,13526026
1083,321572
1084,7093952
1085,227462
1086,9736930
1087,2255
1088,1812457
1090,3015764
1091,759175
1092,9749711
1093,6361796
1094,364223
1095,4473
1096,4989
1097,2967752
1100,3856268
1102,3301347
1107,43015
1110,18723
1112,14935
1113,124982
1115,15096
1116,49041
1117,1162543
1119,94669
1120,16235
1121,5826
1122,537404
1123,6185
1124,130511
1125,252577
1126,337615
1129,80566
1130,77163
1132,51108
1133,51114
1134,51113
1135,9503
1136,690866
1137,12555
1139,16948
1140,2410293
1141,24724
1143,334176
1153,190115
1154,832543
1155,1427
1156,4605
1157,41193
1159,227571
1163,15904
1164,7035
1165,7036
1166,7058
1167,78433
1168,3805
1170,104909
1174,486041
1176,706843
1177,269745
1178,153949
1179,442347
1181,574782
1183,269746
1184,269741
1186,480479
1187,46181
1188,4407
1189,29
1190,16213
1191,25460
1192,8600
1193,242006
1194,4138
1196,1842
1197,9712
1198,6976
1199,2152
1200,10917
1201,1934
1202,4137
1203,968
1204,3867
1205,1103
1206,14866
1207,49436
1208,6708
1209,235773
1210,19501
1211,43641
1212,37435
1216,12967
1217,4929
1218,4214
1219,357464
1221,11127
1222,33917
1223,49852
1224,87060
1225,87989
1226,14050
1227,113348
1228,15801668
1230,400598
1231,11250053
1232,30183198
1233,22628
1234,32075671
1235,29340182
1236,27209433
1237,526869
1238,32148570
1239,30962053
1240,29864343
1241,23513349
1242,6469165
1243,30653956
1244,35259724
1247,19135360
1248,23278537
1250,28214365
1251,28449257
1253,29868604
1255,22299380
1256,68099
1258,28007903
1259,17345258
1260,6398634
1261,10161190
1262,27071490
1263,25241463
1264,297673
1266,736376
1267,25852784
1269,28390369
1271,28763485
1272,30555488
1273,22822858
1275,28815371
1276,3302985
1277,177335
1278,24388326
1279,19301797
1280,3367956
1282,23492673
1283,16143347
1284,27406704
1286,347954
1288,26795372
1289,23604559
1290,11107244
1291,20613511
1292,1491906
1294,629
1295,27070127
1296,95186
1297,22749750
1299,25733983
1300,18594409
1301,27068575
1302,25664459
1303,27276428
1304,25817162
1305,179264
1307,126609
1309,169756
1310,13586707
1311,25066556
1312,19486412
1313,15507958
1316,17267
1317,10285
1319,24396876
1320,24612118
1321,13642929
1323,6178648
1324,11529868
1325,23848559
1326,25489625
1328,108202
1329,18635113
1330,18467802
1331,17978193
1333,13369549
1334,15811545
1335,201113
1336,13641208
1337,22718685
1338,20665987
1339,22738563
1340,43369
1341,6260997
1342,11206
1343,24711
1344,6429219
1345,13152287
1346,13129612
1347,20910157
1348,16085517
1349,18248422
1350,659388
1352,15796700
1354,9572203
1355,17999093
1356,18144053
1358,32145
1359,16176440
1361,16280051
1363,8086216
1364,20708810
1365,9491855
1366,18693763
1367,21412360
1368,18143977
1369,18528190
1370,15783514
1371,22232
1372,18316089
1373,4806
1374,16041879
1375,9902804
1376,18813642
1377,14280
1381,15852479
1382,210722
1383,18222740
1384,20454977
1385,18143778
1386,7260188
1387,6148028
1388,251356
1389,6457081
1391,6314763
1392,10843755
1393,4952
1394,6261277
1395,2643182
1396,31491
1397,31490
1398,6282334
1400,9160695
1401,6366437
1402,19063
1403,1376068
1404,7362158
1405,15823480
1406,17682
1407,15102
1408,2728527
1410,3788053
1411,4953
1412,11666
1413,47076
1414,898885
1415,47304
1416,91359
1417,38412
1419,18943
1420,9516
1421,16249
1422,15597
1423,14891
1426,1858013
1427,17934399
1428,17383921
1429,6452805
1430,18079776
1433,8537327
1434,52529
1435,7331435
1436,60931
1437,8392798
1438,91289
1439,89763
1440,355855
1441,4957350
1442,9252036
1443,12924291
1444,6193821
1445,966757
1446,144977
1447,269528
1448,15790842
1449,14568987
1450,13158800
1452,237320
1455,33512
1456,38709
1457,11594337
1458,5310515
1459,11737313
1460,13262061
1461,5941033
1464,16158542
1465,8683812
1467,9303
1468,4965
1469,8706185
1470,6578507
1471,8442457
1472,98048
1473,11870085
1475,12285072
1476,8736390
1477,6792458
1478,11566956
1479,13152998
1480,3181953
1481,6659537
1482,12968662
1483,13602426
1484,6649312
1487,11488123
1488,81227
1490,12535
1494,6493208
1495,14249
1496,10032672
1499,30226723
1500,33151808
1501,28937572
1502,25614492
1504,23437156
1505,24529123
1506,26114135
1507,27276262
1508,18774964
1509,29639736
1510,177515
1511,28187230
1512,23209927
1513,11367726
1514,26247008
1515,29806089
1516,5166
1517,28270090
1518,25781157
1519,25837341
1521,29069989
1522,20663088
1523,25644601
1524,13536860
1525,11857408
1526,10818853
1527,20758175
1528,17470674
1529,12730051
1530,8882815
1531,8519822
1532,8458018
1533,6693332
1534,4588949
1535,2402971
1536,17402605
1537,13262783
1539,18816603
1540,24120519
1541,22501028
1542,23174274
1543,24817626
1544,24228353
1545,22328546
1546,21853621
1547,23899174
1548,17802747
1549,13281368
1550,25104491
1551,24202275
1552,17572903
1553,14061957
1554,14061955
1555,10964
1556,18465657
1557,2761356
1558,21936809
1559,17851885
1560,20819685
1561,19103097
1562,11100431
1563,5886881
1564,10790277
1566,23302416
1567,13324841
1568,12930
1569,8690609
1570,18428067
1571,10194157
1572,99561
1573,10790290
1574,3636
1575,13642950
1576,386187
1577,16054217
1578,14201
1580,6521868
1581,16171291
1582,18626858
1583,18626829
1584,6584437
1585,6307964
1586,18626828
1588,6690798
1589,9156793
1590,7864437
1591,7631105
1592,2914097
1593,18710853
1594,6186357
1595,18819296
1596,17802724
1597,16181775
1598,15776904
1599,21996
1600,12396528
1601,15818107
1602,9361589
1603,18710190
1604,11735983
1605,13335037
1606,7604
1607,199636
1608,6837103
1609,13438524
1610,10776592
1611,256683
1613,11559200
1614,8667848
1616,6218281
1617,71979
1618,13130847
1619,7315153
1620,6115138
1621,13497818
1622,12758317
1623,152
1624,12360050
1625,9496240
1626,10964693
1627,6892870
1628,5060378
1629,13284343
1630,13284283
1631,50833
1632,32071
1633,250729
1634,31450852
1635,29844228
1636,30140756
1637,23264825
1638,20454076
1639,17332969
1640,23267628
1641,27409149
1642,17234659
1643,28960100
1644,25138743
1653,23567293
1657,22824383
1658,22718822
1661,22728764
1662,26005735
1663,25815868
1664,25513411
1665,25697713
1666,25384128
1667,25197835
1668,24987066
1669,24695337
1670,24089731
1671,23790992
1672,18050728
1673,22299763
1676,25454883
1677,24422492
1678,24378015
1679,23277022
1682,22445886
1687,28512427
1688,24585267
1689,22752758
1691,25645546
1692,25362018
1693,25005214
1694,23746004
1695,22535503
1696,23281811
1697,18135437
1698,22838220
1699,18660756
1705,25897792
1706,22811780
1707,22663629
1711,24931971
1712,25944798
1713,21569527
1714,66559
1717,25526965
1718,22453035
1719,25643846
1720,333938
1722,23531413
1728,20932616
1729,22917292
1743,11410430
1751,18465601
1752,12109772
1757,8562526
1763,8605343
1764,8627906
1775,18846563
1782,12439057
1783,22895264
1784,24039422
1786,22489107
1788,17404295
1789,18634740
1790,18068100
1796,21418013
1812,13056511
1818,18667948
1819,17234658
1820,22706899
1821,15750874
1822,18367581
1823,20312462
1824,18106985
1825,17875055
1826,17731926
1827,17331828
1828,17984141
1830,22071887
1831,13518255
1832,16059442
1837,17611262
1838,13544184
1840,17708622
1843,20174424
1844,20345202
1845,17788681
1846,20958632
1847,17297487
1849,20256261
1850,17345314
1851,20983351
1853,18805916
1854,19445725
1856,18668484
1857,18892134
1858,22021811
1859,18668485
1860,21854045
1863,16068341
1868,20818790
1870,22054340
1875,20960464
1897,18295861
1900,21491731
1904,18309634
1905,18513759
1909,17904985
1910,17620859
1911,18163646
1912,17720829
1916,15737583
1917,18267072
1919,18404448
1920,18343196
1923,18774016
1924,17182499
1925,17842040
1928,19032994
1930,20657437
1938,18667797
1941,18518923
1943,28260402
1944,17901125
1945,20814993
1946,20814989
1955,18457506
1956,21805399
1957,19346451
1958,18966806
1959,18966819
1960,25351256
1961,18211884
1966,17369403
1969,20455682
1971,17790217
1977,20813789
1981,17372146
1983,18627443
1984,18657327
1988,18746546
1989,22391069
1990,20639564
1992,21522102
1995,21480854
1996,18297655
1998,20883154
2005,21491442
2013,17333276
2014,18719296
2015,13521399
2022,17572004
2023,21897507
2028,18215086
2031,20876097
2034,8664957
2036,20734562
2037,20579287
2044,17733757
2046,19286603
2049,18966322
2053,20977124
2057,17378527
2059,12087573
2062,17910091
2068,6687158
2091,18713219
2093,18516961
2100,11753482
2102,11753475
2103,10897866
2106,17934493
2109,16074719
2110,17332508
2112,13455542
2114,12908877
2115,17910138
2116,18209468
2117,17934474
2118,17571607
2119,17192373
2120,18248415
2121,18089975
2123,17978144
2124,17586469
2125,15811533
2126,9209512
2127,15776309
2128,20332278
2135,10490387
2136,9481431
2138,15673520
2139,17700320
2140,21454159
2141,16279856
2142,20759481
2143,22020052
2144,21899546
2146,18135913
2147,18242896
2148,8470445
2149,18635076
2151,17668473
2153,18599901
2154,18090059
2155,18635004
2156,21457243
2157,15711341
2158,17563080
2162,22609598
2163,21411887
2164,18053782
2172,18296013
2173,18621651
2177,18295817
2180,18054017
2182,15945897
2184,11861743
2185,18782855
2186,22533415
2187,17608898
2188,20613491
2189,21473811
2190,17924944
2192,15989598
2193,19099494
2195,18308270
2196,18479451
2197,18308266
2198,18308262
2199,17969317
2200,19545617
2201,18369048
2202,17376157
2208,18071296
2210,17730406
2211,18713135
2212,17948485
2213,21466236
2214,21849362
2215,17225463
2216,19395125
2224,23200620
2234,18296016
2236,20737487
2238,20737459
2239,21473305
2240,21417201
2241,20868595
2242,17331483
2243,20827345
2244,18602341
2245,18602406
2248,8686026
2252,13459147
2254,17061489
2256,17928233
2257,15829686
2258,9872091
2259,6609758
2260,7248435
2265,18336372
2266,22922929
2269,19367070
2270,20359647
2271,18889290
2272,18634726
2273,18599667
2275,19695718
2276,18629767
2277,17335930
2278,18404113
2279,18459190
2282,19535998
2285,17617617
2286,13597757
2287,16068780
2289,18710739
2290,17563833
2291,18241263
2293,16005219
2294,13639182
2295,16429619
2296,17334538
2297,18162472
2299,20737927
2300,17372786
2303,12081652
2310,16637812
2315,18361934
2316,18281993
2317,18361924
2321,18593175
2322,18038459
2326,18176657
2327,18143950
2339,11506205
2340,8709525
2341,5996209
2342,2754510
2343,7802254
2344,6916963
2345,5148720
2346,2977487
2347,1316617
2348,235718
2349,17334065
2350,17334061
2351,17334066
2352,17334063
2353,17334062
2354,17334064
2355,17334074
2356,17334068
2357,17334077
2358,17334079
2359,20980797
2360,20980791
2361,20980781
2363,17878473
2365,18070688
2367,18803194
2368,13549218
2369,18243700
2370,18333581
2371,8585924
2372,14289567
2388,13466202
2390,10400575
2393,9917925
2396,6933135
2400,20649133
2401,33590260
2402,28260587
2403,18006496
2407,18007535
2411,13450407
2413,15845719
2414,18475593
2419,17334755
2420,15995396
2426,17881358
2431,18967087
2433,20613920
2436,20554511
2437,20806202
2438,17676198
2440,22858364
2441,19274338
2445,20438264
2450,18524947
2455,17335646
2467,18188703
2470,16464242
2471,15844561
2472,13777941
2473,13598739
2474,13517067
2475,17926273
2476,17800756
2477,16007911
2479,20427449
2487,19108154
2488,20498767
2491,20696482
2495,18666047
2496,17158976
2498,18324459
2504,16151118
2506,15726915
2508,18000952
2510,18222699
2512,23766634
2513,17927395
2516,13508415
2519,21943246
2520,16070143
2521,19401029
2524,13607421
2525,12970812
2526,13647343
2527,18734993
2535,12013031
2536,7906105
2538,11378763
2540,19540434
2541,17852231
2542,17208961
2547,16124145
2551,16045763
2556,7920450
2557,8475505
2558,19500066
2559,18105102
2560,18400085
2561,23292460
2562,18760674
2563,18340004
2564,18142413
2565,18693621
2566,18076876
2567,18309803
2568,18588890
2570,17450943
2571,18492859
2573,16210411
2574,18667954
2575,20443207
2576,20443235
2577,16069030
2578,20345368
2580,12139342
2582,17838379
2583,13111733
2584,5091
2585,5093
2586,4978
2587,12341557
2588,5096
2589,34084
2590,5094
2591,20509356
2596,19473140
2605,17620113
2606,17927182
2608,17204350
2609,25776210
2610,17562900
2611,13413589
2612,8087906
2613,6587387
2614,3128411
2615,1412138
2616,285205
2617,71811
2620,7245329
2621,15768498
2625,18079705
2626,18738863
2627,18053087
2628,18053086
2630,12483970
2631,18739652
2632,18739653
2633,18739673
2634,18739675
2635,18711026
2636,20324107
2638,18189342
2639,20556440
2640,20556439
2641,20556438
2645,17364436
2647,13613441
2648,11873473
2650,18054373
2651,17727238
2652,20624149
2653,20739284
2654,20927261
2655,18775664
2656,18759748
2657,18775203
2660,17911250
2661,17375125
2669,18484371
2676,13485992
2683,6688515
2689,10262157
2694,6685144
2697,13559937
2698,8478990
2700,6422946
2701,6463808
2702,4971584
2703,4971583
2704,20495415
2705,18518269
2706,18102827
2710,6576915
2712,13424988
2713,7787797
2714,9377410
2718,6472211
2732,6433665
2736,13665100
2738,12788061
2739,18157967
2742,20535657
2743,18761158
2744,18632861
2745,18275587
2751,17454136
2752,18468559
2753,18621882
2754,16479479
2755,13449677
2757,19233301
2764,19208103
2765,17997353
2766,18170583
2768,18725742
2769,18334281
2770,18068693
2773,18660520
2774,18660519
2775,18660518
2776,17449197
2777,18602075
2784,18140842
2785,18079804
2787,20613470
2790,13512929
2791,19166108
2792,17373966
2793,15786285
2794,13037619
2795,12988478
2796,333920
2798,333939
2799,15726997
2801,13576132
2803,17874904
2804,17838475
2805,18053060
2806,17950614
2808,17236366
2810,17905355
2811,12371865
2812,12369550
2813,13597755
2814,15769788
2816,13449631
2817,13418925
2819,16069167
2820,17607716
2821,17902141
2822,18170039
2823,18054085
2824,17378508
2825,17349104
2826,6240223
2827,10048876
2828,17978510
2829,21130121
2830,17345616
2831,15757366
2832,12576579
2833,6726734
2834,7877758
2835,6434104
2836,6070065
2839,9015663
2840,8171984
2841,7933894
2842,6171732
2847,7635805
2848,6599113
2849,9462774
2850,8487365
2852,7488686
2853,8789405
2854,10578952
2855,7316440
2857,18143994
2858,17934467
2859,16182308
2860,16182304
2861,12291438
2862,18079614
2865,16621789
2866,17368138
2867,15839984
2869,17168521
2870,17286812
2871,18360128
2872,17804916
2877,12976398
2878,12882683
2880,17149396
2882,20661334
2883,18242939
2885,18459932
2887,17888912
2889,17797268
2890,13354420
2892,18269649
2893,18478946
2894,18478956
2895,7095686
2896,6056509
2897,13570315
2898,17353285
2899,10903906
2900,12767830
2902,10586317
2904,10429015
2905,8673931
2908,17835522
2911,13145654
2915,11250671
2917,10429025
2918,18591102
2919,17901410
2920,19504931
2924,18480026
2928,18176532
2930,17793860
2931,18809598
2932,17448194
2933,17166774
2934,18756425
2944,18249443
2945,15723916
2946,16067683
2953,18528454
2954,18244684
2955,18333898
2956,17800786
2957,17231976
2968,12363064
2977,17343998
2978,17612519
2979,13533644
2980,10890808
2981,20759913
2982,18657517
2983,17520996
2984,13601681
2985,10944842
2986,10838787
2988,8715101
2990,6052600
2991,3119223
3000,11984884
3001,11303597
3003,9637446
3008,17315638
3009,16005449
3015,11036713
3016,8593027
3017,12729465
3018,6753250
3019,6398385
3020,15803815
3021,16130410
3024,5586134
3028,9690444
3031,8277490
3041,17455817
3042,17455815
3043,17455585
3044,17455811
3045,18346345
3051,17443673
3052,18301124
3053,18298132
3054,4922079
3071,15742925
3074,14759955
3076,13557166
3086,12275873
3088,17286807
3089,20359719
3090,17410991
3091,17332556
3092,17571270
3093,17558080
3094,17339241
3095,17332968
3098,9943228
3099,13436345
3100,17264131
3101,11958583
3102,13492517
3103,16140922
3104,11556960
3105,17416083
3107,17262303
3108,16079090
3109,15826648
3110,15777621
3111,13645069
3114,3788482
3115,2592190
3116,1041706
3117,804414
3119,116483
3120,17084242
3123,15788822
3127,13478247
3133,17339558
3134,8525631
3135,8182682
3136,12098371
3137,11860446
3138,6329322
3139,5999242
3140,5618698
3142,16074758
3144,17611514
3145,17916113
3146,17154753
3147,17232332
3148,16146206
3156,1142757
3157,1142756
3158,224220
3159,277897
3160,1070554
3161,7933814
3163,7667523
3164,6240539
3165,6544193
3166,2572997
3167,2737931
3168,6986858
3169,6076380
3170,3865030
3171,2072153
3172,189360
3173,74045
3174,74046
3175,172764
3176,74043
3177,16144868
3178,15749143
3179,13478341
3180,12363978
3181,10399862
3182,9380186
3188,9414140
3189,7861871
3190,6339619
3191,3244140
3194,2225495
3196,1088892
3197,1820174
3198,937122
3206,12925173
3207,9640024
3208,12779838
3212,12532841
3213,13541573
3214,12833235
3215,10063343
3226,10583186
3227,15712167
3228,12274576
3229,9411628
3230,8379305
3235,11408354
3237,6289939
3241,12577711
3242,12577683
3243,12577643
3244,8074845
3245,8074838
3246,8074831
3247,7693649
3248,7607561
3249,6590600
3250,5974150
3251,3475012
3252,2420112
3253,1704159
3254,371998
3255,793298
3259,9673866
3261,7046413
3263,6610562
3266,9490468
3274,18164292
3275,18166143
3276,18632855
3277,17393021
3278,14805480
3281,12912519
3282,10479750
3283,9791910
3284,9791902
3285,9791892
3290,14741373
3291,13425802
3292,12578305
3293,12368123
3294,9462784
3295,8428110
3296,6933138
3297,15700583
3298,17234664
3299,17230200
3301,12700790
3302,13138736
3303,13138734
3304,13138635
3305,15843281
3306,13641748
3307,12711662
3308,17316770
3309,13574417
3310,13360957
3311,23847966
3312,17561810
3313,13246736
3314,13568619
3315,18106519
3323,13485985
3328,16285811
3329,16285805
3330,16099844
3346,7192384
3347,5927554
3348,2791536
3349,14811943
3350,12924253
3351,9297774
3352,11864728
3353,11765920
3354,7896345
3358,13562180
3360,5778773
3376,9639859
3377,8627927
3378,8069816
3381,7497552
3384,11836518
3385,12260585
3386,15812779
3387,7962335
3388,7097866
3389,5723653
3390,2138584
3391,297898
3392,140099
3393,6924798
3395,2642445
3397,1799478
3398,9474052
3399,5003516
3400,6990420
3401,2220889
3402,234842
3403,235111
3404,8500408
3405,6967958
3406,6289935
3407,6973574
3408,5040403
3409,20564828
3414,13542994
3415,10694189
3416,9642271
3417,7832174
3418,6313707
3419,3071808
3420,1264916
3421,607559
3422,1186103
3424,9670820
3428,8195316
3429,6002364
3430,2744959
3431,11643275
3432,17332588
3441,17447877
3450,11187203
3504,3436402
3511,6576919
3512,15783828
3514,13157246
3516,10439703
3517,7778609
3518,5776788
3523,2669405
3525,12083233
3526,11284898
3529,15705572
3532,13271540
3533,12791367
3534,12028090
3535,15777401
3546,18392421
3547,18392419
3548,18392414
3549,16049680
3551,16049679
3552,17668619
3553,16049677
3554,15830843
3555,17862129
3556,17733971
3558,15704486
3559,15704459
3560,15704458
3561,9014
3567,3798897
3568,8448478
3569,6550815
3570,1839075
3571,5955666
3572,501910
3573,501909
3581,6669826
3593,6870505
3597,2472565
3600,15851434
3601,10805160
3602,1914973
3603,237209
3607,10381472
3610,2888973
3611,2081569
3614,17795023
3615,18331807
3617,13541909
3618,16113606
3621,13721341
3632,8113512
3634,17661909
3638,11164732
3639,16130549
3640,11588
3641,15062217
3643,9440171
3644,6662410
3645,12099550
3646,12379094
3647,17617762
3648,13455112
3650,13015019
3651,17742813
3652,15729539
3653,12399857
3654,17948607
3655,11366397
3657,12367267
3658,6931234
3660,12814540
3661,16074409
3662,11337912
3663,12988089
3666,9407534
3669,11313669
3670,6715235
3671,7664735
3672,6768407
3675,11700785
3676,7912474
3677,1039182
3678,30333
3679,30332
3680,30329
3681,30334
3682,7507901
3683,7773320
3684,6703198
3686,3472820
3687,9536657
3690,9843424
3691,11913075
3692,10773791
3693,9776116
3694,10242444
3696,10679230
3698,18469705
3701,17876897
3702,17876893
3704,7327325
3705,10369932
3706,17860199
3707,8376729
3714,11276935
3716,17840598
3719,16222687
3720,17267122
3721,17158596
3722,13409664
3723,20769219
3724,13479780
3734,407281
3735,7797852
3736,17874546
3737,17898670
3738,17304237
3740,8419647
3744,13424356
3745,13147460
3747,13647095
3748,9917998
3750,7157310
3752,16059426
3753,17402901
3754,13539941
3755,8038788
3756,11686584
3757,6605625
3760,11105153
3764,9554790
3766,16280108
3767,12620969
3771,18052136
3772,14798443
3773,15697915
3774,9548964
3775,13379936
3776,17262203
3777,46756
3778,6080337
3782,16175164
3783,15838921
3784,15838920
3785,13602390
3798,17610036
3799,13487061
3803,17667092
3804,17694511
3805,16293064
3807,12396795
3809,17724884
3810,12604973
3811,8113940
3816,11797478
3818,8608740
3833,17251561
3834,16304482
3836,13636313
3837,13557662
3838,17678661
3839,15747708
3840,16047633
